,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.22,0.22,0.2,0.15,0.18,0.5,0.32,0.27,0.08,0.47,0.36,0.39,0.44
Expenses,0.13,0.18,0.21,0.06,0.24,0.16,0.14,0.27,0.21,0.2,0.24,0.27,0.26
Operating Profit,0.09,0.04,-0.01,0.09,-0.06,0.34,0.18,-0.00,-0.13,0.27,0.12,0.12,0.18
OPM %,40.91,18.18,-5.0,60.0,-33.33,68.0,56.25,-0.00,-162.5,57.45,33.33,30.77,40.91
Other Income,-0.02,-0.01,-0.0,-0.0,0.02,-0.0,0.03,-0.00,0.04,-0.0,-0.0,0.01,0.00
Interest,0.01,0.01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00,-0.0,-0.0,-0.0,-0.0,0.00
Depreciation,0.01,0.02,0.01,0.01,0.01,0.01,0.01,-0.00,-0.0,-0.0,0.01,0.06,0.06
Profit before tax,0.05,-0.00,-0.02,0.08,-0.05,0.33,0.2,-0.00,-0.09,0.27,0.11,0.07,0.12
Tax %,20.0,,-0.0,25.0,60.0,9.09,45.0,,-0.0,3.7,-81.82,-100.0,
Net Profit,0.03,-0.00,-0.03,0.06,-0.01,0.29,0.12,-0.02,-0.09,0.26,0.2,0.14,0.13
EPS in Rs,0.12,-0.00,-0.12,0.24,-0.04,1.14,0.47,-0.08,-0.35,1.02,0.79,0.55,0.52
