,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,102.72,106.44,146.67,153.78,159.26,155.19,156.57,162.44,141.08,65.25,103.74,99.09,93.74
Expenses,103.03,98.29,136.59,150.12,151.9,155.54,155.97,166.19,142.42,68.66,101.54,105.23,98.89
Operating Profit,-0.31,8.15,10.08,3.66,7.36,-0.35,0.6,-3.75,-1.34,-3.41,2.2,-6.14,-5.15
OPM %,-0.3,7.66,6.87,2.38,4.62,-0.23,0.38,-2.31,-0.95,-5.23,2.12,-6.2,-5.49
Other Income,3.31,2.05,1.74,1.52,5.7,1.99,2.28,2.48,2.29,26.33,2.64,3.68,4.26
Interest,0.07,0.07,0.14,1.95,3.31,2.67,2.32,1.98,1.2,0.85,0.15,0.43,0.61
Depreciation,4.12,4.72,6.5,10.11,11.82,12.43,11.18,8.58,5.88,4.93,5.35,3.91,2.75
Profit before tax,-1.19,5.41,5.18,-6.88,-2.07,-13.46,-10.62,-11.83,-6.13,17.14,-0.66,-6.8,-4.25
Tax %,0.0,22.92,23.75,0.0,-9.18,0.74,0.28,0.17,0.16,0.0,-393.94,0.0,
Net Profit,-1.19,4.17,3.95,-6.89,-2.25,-13.36,-10.59,-11.81,-6.11,17.14,-3.26,-6.8,-4.25
EPS in Rs,-7.15,25.05,23.73,-41.39,-13.52,-80.26,-63.62,-70.95,-36.71,102.97,-19.59,-40.85,-25.52
