,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,254.0,253.0,244.0,248.0,270.0,264.0,288.0,317.0,313.0,94.0,227.0,384.0,390
Expenses,176.0,192.0,192.0,199.0,207.0,206.0,217.0,248.0,238.0,96.0,175.0,265.0,284
Operating Profit,78.0,61.0,51.0,49.0,63.0,58.0,72.0,69.0,74.0,-2.0,52.0,119.0,106
OPM %,31.0,24.0,21.0,20.0,23.0,22.0,25.0,22.0,24.0,-2.0,23.0,31.0,27
Other Income,2.0,-0.0,5.0,2.0,2.0,8.0,3.0,7.0,1.0,3.0,1.0,29.0,4
Interest,15.0,22.0,23.0,28.0,31.0,29.0,25.0,22.0,23.0,20.0,19.0,15.0,14
Depreciation,22.0,25.0,25.0,25.0,18.0,18.0,17.0,17.0,17.0,17.0,16.0,15.0,14
Profit before tax,43.0,14.0,9.0,-2.0,15.0,19.0,32.0,38.0,36.0,-36.0,19.0,118.0,82
Tax %,31.0,35.0,43.0,-8.0,46.0,44.0,34.0,36.0,34.0,27.0,47.0,32.0,
Net Profit,29.0,9.0,5.0,-2.0,8.0,10.0,21.0,24.0,24.0,-26.0,10.0,80.0,56
EPS in Rs,4.68,1.4,0.79,-0.31,1.31,1.66,3.35,3.88,3.8,-4.22,1.58,12.73,8.95
