,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,13,13,13,13,13,13,13,13,13,13,13,13,13
Reserves,327,332,336,334,343,350,368,388,399,372,382,462,480
Borrowings,189,228,232,286,270,255,227,197,209,225,214,141,127
Other Liabilities,90,81,86,95,106,121,140,122,122,113,123,155,162
Total Liabilities,619,654,667,727,731,738,748,719,743,723,731,770,781
Fixed Assets,453,448,430,408,454,440,427,416,436,423,409,455,448
CWIP,32,42,57,75,70,77,81,92,91,87,86,43,60
Investments,36,45,51,110,110,110,110,110,110,110,110,110,110
Other Assets,98,119,129,134,96,111,130,101,106,102,127,162,163
Total Assets,619,654,667,727,731,738,748,719,743,723,731,770,781
