,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,1681.0,1944.0,2217.0,2099.0,2209.0,2345.0,2633.0,2913.0,2643.0,2421.0,3170.0,4019.0,4290
Expenses,1506.0,1777.0,1987.0,1789.0,1816.0,1930.0,2169.0,2403.0,2212.0,1987.0,2410.0,3224.0,3537
Operating Profit,175.0,167.0,229.0,309.0,393.0,415.0,464.0,510.0,431.0,435.0,761.0,795.0,753
OPM %,10.0,9.0,10.0,15.0,18.0,18.0,18.0,18.0,16.0,18.0,24.0,20.0,18
Other Income,11.0,10.0,4.0,13.0,3.0,31.0,23.0,24.0,23.0,46.0,31.0,33.0,31
Interest,148.0,170.0,163.0,160.0,144.0,144.0,124.0,135.0,146.0,143.0,121.0,105.0,122
Depreciation,132.0,154.0,143.0,112.0,110.0,79.0,95.0,119.0,137.0,132.0,160.0,160.0,164
Profit before tax,-95.0,-147.0,-72.0,51.0,142.0,223.0,269.0,280.0,171.0,205.0,511.0,563.0,499
Tax %,30.0,33.0,31.0,26.0,42.0,33.0,35.0,33.0,11.0,36.0,33.0,36.0,
Net Profit,-66.0,-99.0,-48.0,40.0,85.0,150.0,176.0,188.0,151.0,131.0,343.0,362.0,340
EPS in Rs,-2.68,-4.01,-1.92,1.73,3.58,6.15,7.3,7.82,6.32,5.47,14.18,15.01,14.13
