,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.5,0.4,0.69,0.67,0.97,0.41,0.45,0.45,0.41,0.38,0.37,0.79,0.87
Expenses,0.48,0.35,0.69,0.67,0.86,0.37,0.38,0.4,0.39,0.36,0.28,0.75,1.06
Operating Profit,0.02,0.05,0.00,0.0,0.11,0.04,0.07,0.05,0.02,0.02,0.09,0.04,-0.19
OPM %,4.0,12.5,0.00,0.0,11.34,9.76,15.56,11.11,4.88,5.26,24.32,5.06,-21.84
Other Income,0.0,0.0,0.00,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.11
Interest,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
Depreciation,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
Profit before tax,0.02,0.05,0.00,0.02,0.11,0.04,0.07,0.05,0.02,0.04,0.09,0.04,-0.08
Tax %,0.0,0.0,,50.0,36.36,25.0,28.57,20.0,50.0,0.0,266.67,75.0,
Net Profit,0.02,0.04,0.00,0.02,0.08,0.03,0.05,0.03,0.01,0.03,-0.15,0.01,-0.09
EPS in Rs,0.04,0.08,0.00,0.04,0.16,0.06,0.1,0.06,0.02,0.06,-0.3,0.02,-0.19
