,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,11.47,12.48,13.45,15.36,16.94,17.18,8.1,5.59,6.59,6.33,0.74,0.00,0.0
Expenses,10.67,11.46,12.43,14.42,16.5,15.97,7.23,5.01,9.91,6.56,1.04,0.80,0.6000000000000001
Operating Profit,0.8,1.02,1.02,0.94,0.44,1.21,0.87,0.58,-3.32,-0.23,-0.3,-0.80,-0.6000000000000001
OPM %,6.97,8.17,7.58,6.12,2.6,7.04,10.74,10.38,-50.38,-3.63,-40.54,,
Other Income,0.01,0.01,0.02,0.08,0.1,0.08,0.21,0.25,0.26,0.0,1.33,-3.35,0.46
Interest,0.46,0.56,0.57,0.48,0.44,0.32,0.34,0.07,0.02,0.03,0.01,0.00,0.0
Depreciation,0.32,0.41,0.46,0.51,0.09,0.96,0.73,0.73,0.42,1.02,0.35,0.09,0.0
Profit before tax,0.03,0.06,0.01,0.03,0.01,0.01,0.01,0.03,-3.5,-1.28,0.67,-4.24,-0.14
Tax %,33.33,16.67,0.0,33.33,100.0,0.0,100.0,0.0,-7.43,0.0,-7.46,0.00,
Net Profit,0.02,0.05,0.01,0.02,0.01,0.01,0.0,0.03,-3.76,-1.28,0.72,-4.23,-0.14
EPS in Rs,0.03,0.09,0.02,0.03,0.02,0.02,0.0,0.05,-6.43,-2.19,1.23,-7.23,-0.24
