,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,208.0,80.0,78.0,165.0,316.0,277.0,370.0,382.0,344.0,347.0,483.0,431.0,455
Expenses,168.0,59.0,56.0,119.0,233.0,170.0,231.0,254.0,240.0,251.0,366.0,307.0,327
Operating Profit,40.0,21.0,23.0,45.0,83.0,107.0,138.0,127.0,105.0,95.0,116.0,124.0,128
OPM %,19.0,27.0,29.0,27.0,26.0,39.0,37.0,33.0,30.0,28.0,24.0,29.0,28
Other Income,8.0,9.0,10.0,7.0,9.0,14.0,17.0,19.0,6.0,5.0,6.0,10.0,9
Interest,2.0,4.0,4.0,17.0,31.0,36.0,46.0,50.0,66.0,58.0,59.0,36.0,42
Depreciation,3.0,6.0,6.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,1
Profit before tax,44.0,20.0,23.0,33.0,59.0,83.0,106.0,94.0,43.0,41.0,62.0,96.0,93
Tax %,5.0,18.0,25.0,20.0,22.0,21.0,21.0,19.0,23.0,23.0,25.0,26.0,
Net Profit,42.0,16.0,17.0,26.0,46.0,66.0,84.0,76.0,33.0,31.0,46.0,72.0,70
EPS in Rs,10.91,4.37,4.57,7.24,11.95,18.37,23.19,21.2,9.22,8.51,12.79,20.15,19.55
