,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,154.0,174.0,171.0,169.0,145.0,143.0,108.0,78.0,71.0,16.0,40.0,47.0,39
Expenses,133.0,145.0,148.0,147.0,128.0,130.0,97.0,76.0,87.0,40.0,39.0,45.0,37
Operating Profit,20.0,28.0,23.0,22.0,16.0,13.0,11.0,1.0,-15.0,-25.0,1.0,2.0,2
OPM %,13.0,16.0,13.0,13.0,11.0,9.0,10.0,2.0,-22.0,-159.0,2.0,5.0,6
Other Income,1.0,1.0,0.0,1.0,0.0,4.0,2.0,1.0,-2.0,13.0,1.0,-7.0,-6
Interest,12.0,16.0,12.0,13.0,11.0,13.0,11.0,4.0,5.0,4.0,3.0,3.0,3
Depreciation,7.0,10.0,10.0,10.0,10.0,10.0,9.0,5.0,5.0,4.0,4.0,3.0,2
Profit before tax,2.0,3.0,1.0,0.0,-4.0,-6.0,-7.0,-6.0,-26.0,-19.0,-4.0,-11.0,-10
Tax %,30.0,27.0,9.0,-83.0,-28.0,-2.0,1.0,3.0,9.0,5.0,1.0,-7.0,
Net Profit,2.0,2.0,1.0,0.0,-5.0,-6.0,-6.0,-6.0,-24.0,-18.0,-4.0,-12.0,-10
EPS in Rs,2.77,2.75,1.62,0.53,-5.65,-11.42,-14.33,-10.62,-41.46,-18.04,-9.07,-23.24,-15.98
