,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,4.3,2.79,3.88,6.57,3.61,2.21,4.0,2.26,2.81,2.8,2.7,2.57,0.0
Expenses,12.79,4.29,2.71,2.85,2.84,6.44,2.52,1.75,1.50,1.49,1.39,1.95,1.76
Operating Profit,-8.49,-1.5,1.17,3.72,0.77,-4.23,1.48,0.51,1.31,1.31,1.31,0.62,-1.76
OPM %,-197.44,-53.76,30.15,56.62,21.33,-191.4,37.0,22.57,46.62,46.79,48.52,24.12,
Other Income,11.08,-0.14,0.4,-0.1,0.45,0.24,2.45,-0.03,-0.39,0.0,0.0,0.16,2.5700000000000003
Interest,0.73,0.85,0.82,0.37,0.34,0.46,0.54,0.38,0.43,0.51,0.28,0.24,0.2
Depreciation,0.39,0.39,0.37,0.74,0.42,0.46,0.47,0.5,0.49,0.47,0.44,0.33,0.30000000000000004
Profit before tax,1.47,-2.88,0.38,2.51,0.46,-4.91,2.92,-0.4,0.00,0.33,0.59,0.21,0.31
Tax %,153.74,63.54,-228.95,15.14,-93.48,-236.05,19.18,25.0,,3.03,-174.58,4.76,
Net Profit,-0.78,-1.05,1.25,2.14,0.88,-16.51,2.36,-0.3,0.03,0.32,1.62,0.19,0.28
EPS in Rs,-0.53,-0.71,0.84,1.44,0.59,-11.14,1.64,-0.21,0.02,0.22,1.13,0.13,0.19
