,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,36.0,79.0,66.0,75.0,58.0,62.0,64.0,61.0,46.0,47.0,57.0,94.0,106
Expenses,27.0,67.0,54.0,63.0,45.0,53.0,55.0,52.0,39.0,40.0,51.0,86.0,97
Operating Profit,9.0,13.0,11.0,12.0,13.0,9.0,9.0,9.0,7.0,7.0,6.0,8.0,8
OPM %,26.0,16.0,17.0,16.0,22.0,14.0,15.0,14.0,16.0,14.0,11.0,8.0,8
Other Income,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Interest,3.0,3.0,2.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,2
Depreciation,5.0,4.0,4.0,5.0,7.0,6.0,5.0,3.0,1.0,1.0,1.0,1.0,1
Profit before tax,3.0,6.0,5.0,6.0,4.0,1.0,1.0,2.0,3.0,2.0,3.0,4.0,5
Tax %,34.0,34.0,33.0,27.0,38.0,40.0,29.0,29.0,25.0,25.0,33.0,19.0,
Net Profit,2.0,4.0,4.0,4.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,3.0,4
EPS in Rs,1.67,3.34,3.06,3.63,1.94,0.34,0.86,1.32,2.06,1.49,1.46,2.95,3.69
