,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,8.85,27.06,24.5,27.52,37.55,45.11,52.51,53.4,55.94,56.57,73.89,90.63,91.64
Expenses,7.65,25.27,22.67,26.44,35.76,43.9,50.37,51.08,53.7,54.7,69.82,86.2,86.93
Operating Profit,1.2,1.79,1.83,1.08,1.79,1.21,2.14,2.32,2.24,1.87,4.07,4.43,4.71
OPM %,13.56,6.61,7.47,3.92,4.77,2.68,4.08,4.34,4.0,3.31,5.51,4.89,5.14
Other Income,0.0,0.07,0.03,0.06,0.33,0.56,1.0,0.48,0.2,0.21,0.32,0.32,0.42
Interest,0.0,0.01,0.01,0.0,0.02,0.01,0.02,0.02,0.08,0.05,0.07,0.04,0.06
Depreciation,0.0,0.03,0.05,0.2,0.07,0.12,0.13,0.13,0.16,0.16,0.18,0.18,0.22
Profit before tax,1.2,1.82,1.8,0.94,2.03,1.64,2.99,2.65,2.2,1.87,4.14,4.53,4.85
Tax %,32.5,35.16,35.0,37.23,33.0,31.71,26.76,30.57,23.64,29.95,27.54,23.84,
Net Profit,0.81,1.18,1.16,0.59,1.35,1.11,2.19,1.84,1.67,1.31,3.01,3.44,3.67
EPS in Rs,5.4,7.87,7.73,0.98,1.63,1.35,2.67,2.24,2.03,1.59,3.66,4.18,4.47
