,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,8.72,7.57,8.24,8.74,8.09,7.08,7.92,8.82,7.13,6.23,8.35,2.25,1.32
Expenses,8.1,7.96,8.48,8.66,8.43,7.27,7.34,8.05,7.06,6.05,8.0,3.32,2.69
Operating Profit,0.62,-0.39,-0.24,0.08,-0.34,-0.19,0.58,0.77,0.07,0.18,0.35,-1.07,-1.37
OPM %,7.11,-5.15,-2.91,0.92,-4.2,-2.68,7.32,8.73,0.98,2.89,4.19,-47.56,-103.79
Other Income,0.55,0.58,0.66,0.72,0.68,0.65,0.19,0.05,0.08,0.02,0.07,0.1,0.02
Interest,0.16,0.16,0.13,0.09,0.07,0.07,0.07,0.02,0.04,0.0,0.0,0.0,0.03
Depreciation,0.21,0.22,0.25,0.23,0.14,0.14,0.15,0.18,0.17,0.15,0.15,0.16,0.17
Profit before tax,0.8,-0.19,0.04,0.48,0.13,0.25,0.55,0.62,-0.06,0.05,0.27,-1.13,-1.55
Tax %,31.25,-5.26,75.0,25.0,38.46,-16.0,14.55,29.03,-33.33,40.0,25.93,0.0,
Net Profit,0.55,-0.19,0.01,0.37,0.08,0.28,0.48,0.44,-0.07,0.03,0.2,-1.13,-1.55
EPS in Rs,0.9,-0.31,0.02,0.61,0.13,0.46,0.79,0.72,-0.12,0.05,0.33,-1.86,-2.55
