,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,3.95,1.38,2.64,1.75,1.27,1.34,1.08,1.06,1.29,0.61,1.26,3.35,4.80
Expenses,0.56,0.54,0.56,0.71,0.74,0.68,0.69,0.42,1.18,0.07,0.99,0.24,0.51
Operating Profit,3.39,0.84,2.08,1.04,0.53,0.66,0.39,0.64,0.11,0.54,0.27,3.11,4.29
OPM %,85.82,60.87,78.79,59.43,41.73,49.25,36.11,60.38,8.53,88.52,21.43,92.84,89.38
Other Income,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
Interest,0.0,0.0,0.0,0.02,0.0,0.0,0.01,0.0,0.0,0.0,0.01,1.18,1.97
Depreciation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.00
Profit before tax,3.39,0.84,2.08,1.02,0.53,0.66,0.38,0.64,0.11,0.54,0.25,1.91,2.33
Tax %,30.68,16.67,23.56,22.55,13.21,10.61,26.32,31.25,72.73,11.11,48.0,24.08,
Net Profit,2.35,0.69,1.59,0.79,0.45,0.59,0.28,0.44,0.03,0.48,0.13,1.45,1.81
EPS in Rs,5.49,1.61,3.72,1.85,1.05,1.38,0.65,1.03,0.07,1.12,0.3,3.39,3.35
