,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,45.0,60.0,70.0,88.0,89.0,94.0,112.0,125.0,139.0,178.0,258.0,309.0,310
Expenses,40.0,53.0,64.0,81.0,81.0,86.0,103.0,114.0,123.0,155.0,232.0,282.0,287
Operating Profit,5.0,7.0,7.0,7.0,8.0,9.0,10.0,11.0,16.0,23.0,26.0,27.0,23
OPM %,11.0,11.0,9.0,8.0,9.0,9.0,9.0,9.0,11.0,13.0,10.0,9.0,8
Other Income,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
Interest,3.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,7.0,8
Depreciation,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,5.0,5.0,6
Profit before tax,2.0,2.0,2.0,1.0,3.0,3.0,4.0,4.0,6.0,14.0,16.0,15.0,10
Tax %,34.0,30.0,34.0,37.0,27.0,25.0,20.0,17.0,32.0,30.0,30.0,20.0,
Net Profit,1.0,2.0,2.0,1.0,2.0,2.0,3.0,4.0,4.0,10.0,12.0,12.0,8
EPS in Rs,32.25,40.25,40.75,19.0,47.75,2.3,2.99,2.97,3.3,8.03,9.53,9.77,6.59
