,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,19.2,20.46,2.69,2.75,9.29,4.76,10.2,9.12,3.07,4.61,4.59,19.48,13.81
Expenses,17.6,19.42,2.19,2.36,9.28,4.91,11.06,9.83,4.93,4.05,3.54,19.48,14.05
Operating Profit,1.6,1.04,0.5,0.39,0.01,-0.15,-0.86,-0.71,-1.86,0.56,1.05,0.0,-0.24
OPM %,8.33,5.08,18.59,14.18,0.11,-3.15,-8.43,-7.79,-60.59,12.15,22.88,0.0,-1.74
Other Income,-0.1,0.0,0.0,0.0,0.0,0.01,0.01,0.28,0.05,0.0,-0.01,0.01,-0.11
Interest,0.03,0.04,0.04,0.04,0.06,0.04,0.06,0.06,0.08,0.01,0.01,0.03,0.01
Depreciation,0.25,0.61,0.27,0.24,0.23,0.16,0.1,0.1,0.1,0.08,0.05,0.07,0.08
Profit before tax,1.22,0.39,0.19,0.11,-0.28,-0.34,-1.01,-0.59,-1.99,0.47,0.98,-0.09,-0.44
Tax %,19.67,15.38,36.84,-9.09,39.29,17.65,28.71,3.39,-11.06,-2.13,0.0,-88.89,
Net Profit,0.98,0.33,0.12,0.11,-0.17,-0.28,-0.72,-0.58,-2.21,0.48,0.98,-0.18,-0.46
EPS in Rs,0.01,0.0,0.0,0.0,-0.0,-0.0,-0.01,-0.01,-0.03,0.01,0.01,-0.0,0.00
