,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,35.0,63.0,59.0,80.0,101.0,165.0,181.0,134.0,100.0,101.0,138.0,101.0,128
Expenses,32.0,54.0,50.0,68.0,88.0,146.0,150.0,118.0,86.0,135.0,124.0,96.0,123
Operating Profit,2.0,10.0,9.0,13.0,14.0,19.0,31.0,16.0,14.0,-34.0,14.0,5.0,5
OPM %,7.0,15.0,15.0,16.0,13.0,12.0,17.0,12.0,14.0,-33.0,10.0,5.0,4
Other Income,0.0,0.0,1.0,1.0,1.0,4.0,3.0,6.0,3.0,0.0,11.0,1.0,1
Interest,2.0,4.0,4.0,4.0,4.0,5.0,9.0,8.0,8.0,6.0,6.0,4.0,5
Depreciation,3.0,5.0,5.0,6.0,6.0,10.0,14.0,13.0,11.0,9.0,8.0,13.0,14
Profit before tax,-2.0,0.0,1.0,3.0,5.0,8.0,11.0,1.0,-1.0,-49.0,11.0,-12.0,-13
Tax %,-31.0,-881.0,41.0,33.0,34.0,18.0,36.0,36.0,-68.0,1.0,-8.0,-2.0,
Net Profit,-3.0,2.0,0.0,2.0,3.0,7.0,7.0,0.0,-2.0,-49.0,12.0,-12.0,-13
EPS in Rs,-4.29,2.24,0.46,2.91,3.21,4.89,3.65,0.17,-0.97,-25.36,6.03,-6.16,-6.75
