,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,26.64,4.43,3.31,3.61,4.03,3.11,2.81,2.92,3.03,2.89,3.0,0.8,0.06
Expenses,6.07,2.74,2.57,2.32,2.52,1.94,3.84,1.89,2.6,1.5,1.75,0.97,0.33
Operating Profit,20.57,1.69,0.74,1.29,1.51,1.17,-1.03,1.03,0.43,1.39,1.25,-0.17,-0.27
OPM %,77.21,38.15,22.36,35.73,37.47,37.62,-36.65,35.27,14.19,48.1,41.67,-21.25,-450.00
Other Income,0.03,1.69,0.24,0.12,-0.7,1.23,0.17,0.04,0.58,0.63,0.03,10.37,2.94
Interest,12.99,1.8,0.49,0.53,0.09,0.08,0.82,0.81,0.71,0.48,0.1,0.01,0.00
Depreciation,2.26,0.36,2.52,2.74,2.4,2.16,1.96,1.78,1.63,1.51,1.4,0.23,0.00
Profit before tax,5.35,1.22,-2.03,-1.86,-1.68,0.16,-3.64,-1.52,-1.33,0.03,-0.22,9.96,2.67
Tax %,2.62,-204.92,30.54,24.73,22.62,125.0,14.56,-113.16,18.8,-33.33,22.73,14.56,
Net Profit,5.22,3.72,-1.41,-1.41,-1.3,-0.04,-3.12,-3.24,-1.08,0.04,-0.17,8.5,2.07
EPS in Rs,5.03,3.59,-1.36,-1.36,-1.25,-0.04,-3.01,-3.12,-1.04,0.04,-0.16,8.2,1.99
