,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,1.09,1.14,0.92,0.71,0.75,0.50,0.57,0.00,0.42,1.15,1.23,1.36,1.08
Expenses,1.39,1.4,1.17,1.22,1.38,1.23,1.24,0.74,0.81,4.01,1.59,1.76,1.19
Operating Profit,-0.3,-0.26,-0.25,-0.51,-0.63,-0.73,-0.67,-0.74,-0.39,-2.86,-0.36,-0.4,-0.11
OPM %,-27.52,-22.81,-27.17,-71.83,-84.0,-146.00,-117.54,,-92.86,-248.7,-29.27,-29.41,-10.19
Other Income,1.13,1.15,0.73,0.67,1.03,0.79,0.94,0.80,0.81,0.98,5.46,0.5,1.49
Interest,0.03,0.05,0.06,0.06,0.06,0.06,0.06,0.00,0.0,0.0,0.03,0.0,0.00
Depreciation,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.00,0.0,0.01,0.03,0.04,0.04
Profit before tax,0.8,0.84,0.42,0.1,0.34,0.00,0.21,0.06,0.42,-1.89,5.04,0.06,1.34
Tax %,18.75,19.05,19.05,0.0,0.0,,90.48,50.00,26.19,19.58,25.79,383.33,
Net Profit,0.65,0.68,0.34,0.11,0.34,-0.01,0.02,0.02,0.31,-1.51,3.74,-0.16,0.79
EPS in Rs,2.17,2.27,1.13,0.37,1.13,-0.03,0.07,0.07,1.03,-5.04,12.48,-0.53,2.64
