,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,6,6,6,6,6,10,10,10,12,12,12,24,24
Reserves,5,6,7,8,11,26,30,39,118,126,134,131,138
Borrowings,21,21,23,36,65,103,195,269,189,164,160,171,193
Other Liabilities,3,3,4,15,24,19,36,15,22,15,12,15,19
Total Liabilities,34,35,41,64,105,159,271,333,341,316,318,341,373
Fixed Assets,0,0,0,1,1,1,2,2,1,1,1,1,3
CWIP,0,0,0,0,0,0,0,0,0,0,0,0,0
Investments,3,1,1,2,3,5,10,11,3,3,9,6,8
Other Assets,31,34,39,61,101,153,260,321,336,312,308,333,361
Total Assets,34,35,41,64,105,159,271,333,341,316,318,341,373
