,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,83.03,86.88,84.28,93.65,84.66,96.4,105.74,117.47,91.84,84.59,130.57,111.24,99.58
Expenses,75.76,80.37,88.45,86.05,78.38,89.08,98.06,108.44,85.39,78.58,120.59,103.07,93.19
Operating Profit,7.27,6.51,-4.17,7.6,6.28,7.32,7.68,9.03,6.45,6.01,9.98,8.17,6.39
OPM %,8.76,7.49,-4.95,8.12,7.42,7.59,7.26,7.69,7.02,7.1,7.64,7.34,6.42
Other Income,0.32,0.83,8.64,0.29,0.38,0.81,0.41,-1.45,0.71,0.24,-3.34,-0.17,-0.15
Interest,4.69,5.21,4.99,7.66,5.96,5.35,4.85,4.8,4.22,3.37,3.11,3.72,2.33
Depreciation,1.93,2.02,1.93,1.71,1.69,1.69,1.79,1.79,1.8,2.33,2.26,2.39,2.19
Profit before tax,0.97,0.11,-2.45,-1.48,-0.99,1.09,1.45,0.99,1.14,0.55,1.27,1.89,1.72
Tax %,29.9,9.09,9.8,8.78,31.31,43.12,24.14,-4.04,14.91,41.82,16.54,22.22,
Net Profit,0.68,0.09,-2.21,-1.35,-0.67,0.62,1.09,1.03,0.96,0.31,1.06,1.47,1.27
EPS in Rs,0.81,0.11,-2.64,-1.61,-0.8,0.74,1.3,1.23,1.15,0.37,1.27,1.76,1.51
