,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,3.12,12.47,12.47,12.47,12.47,12.47,12.47,12.47,12.47,12.47,12.47,12.47,12.47
Reserves,85.44,75.47,71.0,68.94,69.8,76.62,77.75,83.13,78.48,92.24,103.79,106.1,107.39
Borrowings,0.31,6.27,8.87,0.81,0.08,0.09,0.17,0.12,0.06,0.0,0.0,0.0,0.0
Other Liabilities,9.1,8.22,9.6,7.0,10.68,8.19,10.52,10.89,4.2,10.11,14.09,7.42,5.8100000000000005
Total Liabilities,97.97,102.43,101.94,89.22,93.03,97.37,100.91,106.61,95.21,114.82,130.35,125.99,125.67
Fixed Assets,39.4,38.96,36.92,58.05,56.41,62.14,61.03,59.8,57.3,58.12,59.31,58.91,58.26
CWIP,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.97,0.54,0.24,0.0,0.0
Investments,36.99,28.4,33.72,5.43,6.74,7.83,11.18,16.35,21.97,29.41,30.67,32.07,35.43
Other Assets,21.58,35.07,31.2,25.74,29.88,27.4,28.7,30.46,14.97,26.75,40.13,35.01,31.98
Total Assets,97.97,102.43,101.94,89.22,93.03,97.37,100.91,106.61,95.21,114.82,130.35,125.99,125.67
