,Mar 2011,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,TTM
Sales,107.0,167.0,202.0,210.0,193.0,319.0,317.0,198.0,43.0,57.0,45.0,23.0,19
Expenses,85.0,134.0,165.0,177.0,164.0,274.0,259.0,241.0,44.0,57.0,38.0,29.0,26
Operating Profit,21.0,33.0,36.0,33.0,29.0,45.0,57.0,-43.0,-1.0,-0.0,7.0,-6.0,-6
OPM %,20.0,20.0,18.0,16.0,15.0,14.0,18.0,-22.0,-3.0,-0.0,16.0,-25.0,-32
Other Income,1.0,4.0,6.0,6.0,5.0,9.0,-161.0,-49.0,12.0,0.0,5.0,1.0,1
Interest,5.0,8.0,7.0,12.0,11.0,17.0,22.0,26.0,15.0,5.0,6.0,6.0,6
Depreciation,2.0,6.0,6.0,6.0,2.0,4.0,11.0,8.0,8.0,7.0,4.0,2.0,2
Profit before tax,15.0,23.0,29.0,21.0,20.0,33.0,-137.0,-127.0,-12.0,-11.0,3.0,-13.0,-13
Tax %,31.0,29.0,28.0,30.0,12.0,33.0,20.0,18.0,-46.0,-29.0,36.0,0.0,
Net Profit,10.0,16.0,21.0,15.0,18.0,22.0,-109.0,-104.0,-17.0,-15.0,2.0,-13.0,-13
EPS in Rs,5.17,8.39,10.61,7.45,8.7,10.78,-53.09,-50.47,-8.19,-7.1,0.98,-6.12,-6.42
