,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,15.0,19.0,15.0,26.0,53.0,5.0,141.0,38.0,82.0,29.0,74.0,51.0,75
Expenses,1.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,12.0,3.0,4.0,4.0,4
Operating Profit,13.0,16.0,13.0,25.0,51.0,3.0,138.0,35.0,70.0,26.0,70.0,47.0,71
OPM %,92.0,86.0,89.0,94.0,95.0,54.0,98.0,92.0,86.0,89.0,95.0,93.0,95
Other Income,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
Interest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Depreciation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Profit before tax,13.0,16.0,13.0,25.0,51.0,3.0,138.0,35.0,70.0,26.0,71.0,47.0,71
Tax %,7.0,14.0,2.0,0.0,1.0,-107.0,12.0,2.0,-2.0,29.0,29.0,21.0,
Net Profit,13.0,13.0,13.0,25.0,50.0,7.0,121.0,34.0,72.0,18.0,51.0,37.0,56
EPS in Rs,11.54,12.27,11.76,22.61,45.93,6.35,111.26,31.62,66.09,16.79,46.63,33.99,51.36
