,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,1794.0,2129.0,2335.0,2656.0,2952.0,3056.0,3108.0,3966.0,4182.0,3781.0,4244.0,4848.0,4878
Expenses,1545.0,1828.0,1977.0,2264.0,2513.0,2674.0,2743.0,3487.0,3675.0,3097.0,3587.0,4296.0,4106
Operating Profit,249.0,300.0,358.0,392.0,439.0,382.0,365.0,479.0,507.0,685.0,656.0,552.0,772
OPM %,14.0,14.0,15.0,15.0,15.0,12.0,12.0,12.0,12.0,18.0,15.0,11.0,16
Other Income,30.0,3.0,30.0,27.0,54.0,24.0,74.0,93.0,88.0,-24.0,138.0,103.0,118
Interest,9.0,10.0,10.0,11.0,11.0,9.0,23.0,37.0,61.0,54.0,35.0,28.0,26
Depreciation,33.0,33.0,38.0,42.0,65.0,49.0,65.0,89.0,159.0,175.0,185.0,183.0,164
Profit before tax,236.0,261.0,340.0,366.0,417.0,349.0,352.0,445.0,376.0,433.0,574.0,444.0,700
Tax %,33.0,33.0,30.0,28.0,30.0,32.0,30.0,28.0,28.0,29.0,27.0,26.0,
Net Profit,159.0,175.0,238.0,265.0,292.0,238.0,246.0,319.0,272.0,307.0,422.0,328.0,526
EPS in Rs,7.31,8.01,10.86,11.94,12.97,10.47,10.74,13.93,11.69,13.3,18.4,14.47,23.23
