,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,9.8,2.91,1.48,0.02,-0.06,0.00,1.26,2.12,3.87,0.96,0.64,10.19,9.59
Expenses,10.63,2.87,2.11,2.15,0.29,0.32,1.42,2.22,3.98,1.11,0.82,8.64,8.68
Operating Profit,-0.83,0.04,-0.63,-2.13,-0.35,-0.32,-0.16,-0.1,-0.11,-0.15,-0.18,1.55,0.91
OPM %,-8.47,1.37,-42.57,-10650.0,,,-12.7,-4.72,-2.84,-15.62,-28.12,15.21,9.49
Other Income,3.21,0.22,0.03,0.17,0.05,0.20,0.2,0.32,0.22,0.38,0.59,0.87,0.03
Interest,2.12,0.41,0.01,0.0,0.03,0.00,0.01,0.0,0.0,0.0,0.0,0.0,0.00
Depreciation,0.21,0.07,0.05,0.17,0.11,0.10,0.1,0.09,0.09,0.09,0.09,0.07,0.04
Profit before tax,0.05,-0.22,-0.66,-2.13,-0.44,-0.22,-0.07,0.13,0.02,0.14,0.32,2.35,0.90
Tax %,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,-0.43,
Net Profit,0.04,-0.21,-0.67,-2.13,-0.44,-0.22,-0.07,0.12,0.02,0.14,0.32,2.37,0.89
EPS in Rs,0.01,-0.06,-0.2,-0.64,-0.13,-0.07,-0.02,0.04,0.01,0.04,0.1,0.71,0.28
