,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,8297.0,8226.0,9344.0,11340.0,12464.0,13498.0,17512.0,21548.0,19859.0,20299.0,25591.0,33564.0,36877
Expenses,7737.0,7704.0,8762.0,10622.0,11506.0,12494.0,15973.0,19205.0,17446.0,17911.0,22599.0,29356.0,32171
Operating Profit,561.0,522.0,582.0,717.0,959.0,1004.0,1539.0,2343.0,2412.0,2388.0,2992.0,4209.0,4706
OPM %,7.0,6.0,6.0,6.0,8.0,7.0,9.0,11.0,12.0,12.0,12.0,13.0,13
Other Income,46.0,133.0,68.0,98.0,102.0,171.0,121.0,28.0,-8.0,38.0,22.0,215.0,392
Interest,130.0,148.0,115.0,99.0,102.0,88.0,372.0,719.0,910.0,929.0,985.0,1424.0,1766
Depreciation,206.0,226.0,214.0,238.0,317.0,377.0,447.0,534.0,649.0,643.0,845.0,986.0,1042
Profit before tax,270.0,282.0,320.0,478.0,641.0,710.0,841.0,1118.0,845.0,854.0,1184.0,2013.0,2290
Tax %,38.0,31.0,40.0,29.0,26.0,23.0,25.0,33.0,26.0,31.0,30.0,34.0,
Net Profit,166.0,196.0,194.0,345.0,472.0,547.0,629.0,750.0,627.0,592.0,824.0,1333.0,1480
EPS in Rs,43.84,97.89,69.92,105.01,144.49,163.47,167.39,213.93,166.89,160.24,218.19,321.61,347.40
