,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,3.16,3.52,3.16,2.98,2.41,2.73,3.54,4.49,5.07,4.89,5.62,5.95,6.05
Expenses,2.05,2.19,1.92,1.74,1.21,1.13,1.19,1.12,1.65,1.35,1.9,1.68,1.73
Operating Profit,1.11,1.33,1.24,1.24,1.2,1.6,2.35,3.37,3.42,3.54,3.72,4.27,4.32
OPM %,35.13,37.78,39.24,41.61,49.79,58.61,66.38,75.06,67.46,72.39,66.19,71.76,71.40
Other Income,0.1,0.02,-0.03,0.0,0.02,0.0,-0.01,0.0,0.21,-0.01,-0.01,-0.05,0.53
Interest,0.38,0.39,0.23,0.04,0.03,0.15,0.86,0.94,0.75,0.09,0.1,0.08,0.20
Depreciation,0.04,0.04,0.04,0.15,0.09,0.09,0.06,0.07,0.11,0.13,0.1,0.15,0.16
Profit before tax,0.79,0.92,0.94,1.05,1.1,1.36,1.42,2.36,2.77,3.31,3.51,3.99,4.49
Tax %,32.91,30.43,29.79,28.57,35.45,32.35,28.17,27.12,28.16,23.87,25.93,25.31,
Net Profit,0.53,0.64,0.65,0.75,0.71,0.93,1.01,1.72,1.99,2.52,2.6,2.99,3.29
EPS in Rs,1.62,1.96,1.99,2.3,2.18,2.85,3.1,5.27,3.03,3.84,3.96,4.56,5.01
