,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,508.0,417.0,234.0,237.0,215.0,269.0,260.0,170.0,107.0,115.0,120.0,155.0,158
Expenses,449.0,382.0,281.0,263.0,210.0,247.0,242.0,167.0,113.0,110.0,114.0,145.0,146
Operating Profit,58.0,35.0,-47.0,-26.0,5.0,22.0,18.0,3.0,-6.0,5.0,6.0,10.0,12
OPM %,11.0,8.0,-20.0,-11.0,2.0,8.0,7.0,2.0,-5.0,5.0,5.0,6.0,7
Other Income,3.0,3.0,7.0,3.0,4.0,-60.0,-4.0,1.0,4.0,4.0,9.0,2.0,-1
Interest,43.0,63.0,75.0,76.0,79.0,75.0,3.0,2.0,2.0,2.0,1.0,1.0,0
Depreciation,7.0,9.0,10.0,14.0,14.0,11.0,10.0,10.0,9.0,8.0,7.0,7.0,7
Profit before tax,11.0,-34.0,-124.0,-113.0,-84.0,-124.0,0.0,-7.0,-13.0,-1.0,6.0,3.0,3
Tax %,34.0,-7.0,-3.0,-0.0,1.0,0.0,-461.0,16.0,9.0,174.0,76.0,-23.0,
Net Profit,7.0,-37.0,-128.0,-114.0,-83.0,-124.0,1.0,-6.0,-12.0,0.0,1.0,4.0,4
EPS in Rs,4.34,-21.43,-74.95,-66.29,-48.34,-72.33,0.59,-2.42,-5.25,0.19,0.63,1.81,1.76
