,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,369.0,471.0,496.0,497.0,521.0,453.0,330.0,265.0,153.0,48.0,57.0,64.0,57
Expenses,244.0,306.0,357.0,363.0,388.0,345.0,275.0,218.0,140.0,51.0,88.0,93.0,92
Operating Profit,126.0,165.0,139.0,134.0,133.0,108.0,56.0,46.0,13.0,-4.0,-31.0,-29.0,-36
OPM %,34.0,35.0,28.0,27.0,25.0,24.0,17.0,18.0,8.0,-7.0,-55.0,-45.0,-63
Other Income,3.0,4.0,1.0,3.0,12.0,4.0,2.0,2.0,1.0,6.0,24.0,72.0,69
Interest,34.0,58.0,66.0,65.0,65.0,53.0,51.0,51.0,52.0,29.0,18.0,18.0,7
Depreciation,31.0,41.0,46.0,40.0,43.0,45.0,48.0,45.0,49.0,19.0,17.0,13.0,12
Profit before tax,63.0,70.0,28.0,32.0,37.0,13.0,-41.0,-47.0,-87.0,-45.0,-41.0,13.0,14
Tax %,21.0,20.0,39.0,16.0,27.0,63.0,-19.0,-15.0,-6.0,-8.0,-5.0,1.0,
Net Profit,50.0,56.0,17.0,27.0,27.0,5.0,-48.0,-54.0,-92.0,-49.0,-44.0,13.0,14
EPS in Rs,5.54,6.27,1.05,1.64,1.65,0.3,-2.95,-3.28,-5.64,-2.99,-2.67,0.77,0.86
