,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,88.0,83.0,87.0,103.0,111.0,124.0,146.0,174.0,139.0,149.0,198.0,219.0,208
Expenses,71.0,70.0,71.0,81.0,82.0,90.0,108.0,131.0,109.0,115.0,155.0,166.0,160
Operating Profit,17.0,13.0,15.0,23.0,29.0,33.0,37.0,43.0,30.0,34.0,42.0,53.0,48
OPM %,19.0,15.0,18.0,22.0,26.0,27.0,26.0,25.0,21.0,23.0,21.0,24.0,23
Other Income,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2
Interest,2.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,5.0,4.0,3.0,3.0,3
Depreciation,4.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,7.0,7.0,8.0,8.0,8
Profit before tax,11.0,7.0,9.0,17.0,23.0,28.0,32.0,36.0,20.0,25.0,32.0,43.0,40
Tax %,31.0,45.0,31.0,31.0,36.0,31.0,35.0,30.0,27.0,24.0,24.0,23.0,
Net Profit,7.0,4.0,6.0,12.0,15.0,19.0,21.0,25.0,14.0,19.0,25.0,33.0,31
EPS in Rs,1.32,0.66,1.1,2.06,2.66,3.41,3.76,4.51,2.57,3.35,4.38,5.84,5.45
