,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,29.0,178.0,45.0,32.0,28.0,35.0,30.0,25.0,126.0,199.0,258.0,279.0,268
Expenses,4.0,2.0,3.0,6.0,6.0,4.0,4.0,3.0,11.0,7.0,7.0,7.0,8
Operating Profit,25.0,175.0,43.0,26.0,22.0,31.0,26.0,22.0,115.0,191.0,250.0,272.0,260
OPM %,87.0,99.0,94.0,80.0,78.0,90.0,87.0,87.0,91.0,96.0,97.0,98.0,97
Other Income,0.0,0.0,3.0,0.0,0.0,0.0,-2.0,0.0,0.0,1.0,0.0,1.0,1
Interest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,43.0,52.0,59.0,65.0,62
Depreciation,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Profit before tax,25.0,175.0,45.0,26.0,22.0,30.0,23.0,3.0,72.0,140.0,191.0,208.0,198
Tax %,4.0,20.0,8.0,7.0,6.0,9.0,12.0,-294.0,25.0,24.0,24.0,25.0,
Net Profit,32.0,128.0,-61.0,-35.0,10.0,43.0,20.0,2017.0,175.0,97.0,201.0,246.0,191
EPS in Rs,28.93,114.93,-55.12,-31.52,8.79,38.5,120.69,1817.32,157.61,87.3,181.91,222.11,172.17
