,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,257.55,283.15,344.29,280.57,233.92,188.63,252.05,196.75,42.06,23.64,2.25,5.72,5.71
Expenses,250.76,264.08,314.81,270.38,228.76,190.12,256.7,204.17,62.95,39.78,9.52,5.49,5.21
Operating Profit,6.79,19.07,29.48,10.19,5.16,-1.49,-4.65,-7.42,-20.89,-16.14,-7.27,0.23,0.50
OPM %,2.64,6.73,8.56,3.63,2.21,-0.79,-1.84,-3.77,-49.67,-68.27,-323.11,4.02,8.76
Other Income,22.76,0.42,0.47,1.5,1.67,1.21,1.14,1.4,7.54,11.02,2.55,2.24,1.98
Interest,12.11,10.03,10.1,10.44,8.1,7.54,7.79,7.36,4.74,3.27,2.65,2.66,2.61
Depreciation,10.03,9.87,9.6,4.62,4.45,4.2,3.98,3.91,3.71,3.66,3.3,3.16,3.01
Profit before tax,7.41,-0.41,10.25,-3.37,-5.72,-12.02,-15.28,-17.29,-21.8,-12.05,-10.67,-3.35,-3.14
Tax %,-12.55,-336.59,45.66,4.15,5.77,2.75,7.26,1.21,13.94,2.66,-9.65,23.28,
Net Profit,8.34,-1.8,5.57,-3.23,-5.38,-11.68,-14.17,-17.07,-18.76,-11.73,-11.7,-2.57,-2.14
EPS in Rs,9.53,-2.06,6.37,-3.69,-6.15,-13.35,-16.19,-19.51,-21.44,-13.41,-13.37,-2.94,-2.45
