,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,56.0,67.0,31.0,33.0,23.0,47.0,59.0,47.0,61.0,78.0,80.0,93.0,99
Expenses,49.0,60.0,34.0,36.0,29.0,40.0,48.0,39.0,46.0,48.0,50.0,60.0,65
Operating Profit,7.0,6.0,-3.0,-3.0,-6.0,8.0,12.0,7.0,15.0,30.0,29.0,33.0,34
OPM %,12.0,10.0,-11.0,-10.0,-29.0,16.0,20.0,15.0,25.0,39.0,37.0,36.0,34
Other Income,0.0,0.0,1.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,2
Interest,5.0,4.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,5.0,4.0,3.0,3
Depreciation,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
Profit before tax,1.0,1.0,-10.0,-4.0,-11.0,1.0,5.0,1.0,9.0,24.0,25.0,27.0,31
Tax %,28.0,29.0,36.0,34.0,35.0,175.0,29.0,23.0,36.0,24.0,27.0,25.0,
Net Profit,0.0,0.0,-6.0,-3.0,-7.0,-1.0,3.0,0.0,6.0,18.0,18.0,20.0,23
EPS in Rs,0.43,0.41,-6.92,-3.12,-7.64,-0.96,3.64,0.49,6.22,20.37,19.94,22.87,26.11
