,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,1016.0,1136.0,1061.0,1188.0,1296.0,1231.0,1476.0,1661.0,1424.0,1693.0,2108.0,2254.0,2593
Expenses,824.0,1025.0,933.0,1020.0,1033.0,1010.0,1219.0,1429.0,1232.0,1328.0,1733.0,2079.0,2362
Operating Profit,192.0,111.0,127.0,168.0,263.0,220.0,256.0,232.0,192.0,364.0,375.0,174.0,231
OPM %,19.0,10.0,12.0,14.0,20.0,18.0,17.0,14.0,13.0,22.0,18.0,8.0,9
Other Income,44.0,76.0,21.0,13.0,4.0,9.0,2.0,8.0,4.0,27.0,38.0,38.0,48
Interest,42.0,40.0,46.0,51.0,52.0,51.0,45.0,41.0,60.0,47.0,35.0,39.0,44
Depreciation,41.0,44.0,47.0,48.0,48.0,63.0,71.0,76.0,96.0,92.0,87.0,90.0,90
Profit before tax,154.0,103.0,54.0,81.0,167.0,116.0,143.0,124.0,39.0,252.0,292.0,84.0,145
Tax %,17.0,17.0,8.0,16.0,30.0,17.0,22.0,12.0,-47.0,25.0,18.0,-7.0,
Net Profit,128.0,85.0,50.0,67.0,117.0,98.0,113.0,110.0,58.0,185.0,240.0,91.0,145
EPS in Rs,8.23,5.06,2.68,3.91,7.24,5.94,6.94,6.38,2.1,12.64,14.59,3.24,6.58
