,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,214.02,116.91,133.41,76.56,42.49,36.6,34.31,40.4,37.33,34.06,34.62,34.91,35.39
Expenses,180.06,120.12,146.86,77.45,47.21,44.18,35.58,37.01,39.59,28.44,28.88,29.33,28.26
Operating Profit,33.96,-3.21,-13.45,-0.89,-4.72,-7.58,-1.27,3.39,-2.26,5.62,5.74,5.58,7.13
OPM %,15.87,-2.75,-10.08,-1.16,-11.11,-20.71,-3.7,8.39,-6.05,16.5,16.58,15.98,20.15
Other Income,3.91,4.39,4.8,6.33,10.89,10.21,6.55,2.25,0.35,-10.26,0.8,2.54,-4.16
Interest,0.64,1.21,1.2,1.2,5.04,0.67,0.38,1.05,2.88,2.32,2.29,1.74,1.60
Depreciation,36.21,37.72,47.66,48.48,46.57,46.92,62.21,169.48,18.2,4.62,3.86,4.2,4.64
Profit before tax,1.02,-37.75,-57.51,-44.24,-45.44,-44.96,-57.31,-164.89,-22.99,-11.58,0.39,2.18,-3.27
Tax %,-53.92,1.03,-0.3,-1.63,-1.12,-1.22,-1.83,-0.5,-3.57,-6.48,115.38,33.49,
Net Profit,1.57,-37.36,-57.68,-44.96,-45.95,-45.5,-58.36,-165.71,-23.8,-12.32,-0.05,1.46,-4.07
EPS in Rs,0.02,-0.3,-0.35,-0.27,-0.28,-0.27,-0.34,-0.97,-0.14,-0.07,-0.0,0.01,-0.03
