,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,5.0,14.0,6.0,7.0,2.0,2.0,3.0,13.0,16.0,0,36.0,44.0,71
Expenses,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,2,3.0,4.0,5
Operating Profit,3.0,12.0,4.0,5.0,-1.0,-0.0,1.0,10.0,12.0,-2,33.0,41.0,66
OPM %,59.0,83.0,64.0,68.0,-42.0,-12.0,26.0,78.0,77.0,,92.0,92.0,93
Other Income,3.0,0.0,1.0,1.0,2.0,6.0,3.0,2.0,2.0,0,1.0,2.0,5
Interest,18.0,12.0,4.0,5.0,3.0,3.0,4.0,3.0,1.0,0,0.0,0.0,0
Depreciation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
Profit before tax,-12.0,-0.0,1.0,0.0,-2.0,2.0,0.0,9.0,14.0,-2,34.0,43.0,71
Tax %,71.0,900.0,-115.0,74.0,-291.0,45.0,409.0,12.0,15.0,18,25.0,19.0,
Net Profit,-4.0,1.0,3.0,0.0,-7.0,1.0,-0.0,8.0,12.0,-2,26.0,35.0,57
EPS in Rs,-0.9,0.35,0.82,0.02,-1.76,0.29,-0.09,2.05,3.04,-0.42,6.55,8.94,14.64
