,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.04,0.00,0.00,0.05,0.18,0.67,2.75,0.96,5.43,1.27,4.48,5.86,6.49
Expenses,0.18,0.18,0.32,0.22,0.33,0.45,0.37,0.42,0.45,0.36,0.42,0.38,0.42
Operating Profit,-0.14,-0.18,-0.32,-0.17,-0.15,0.22,2.38,0.54,4.98,0.91,4.06,5.48,6.07
OPM %,-350.0,,,-340.0,-83.33,32.84,86.55,56.25,91.71,71.65,90.62,93.52,93.53
Other Income,0.01,0.02,0.11,0.16,0.17,0.05,0.0,0.0,0.0,0.01,0.0,0.0,0.00
Interest,0.01,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
Depreciation,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
Profit before tax,-0.15,-0.19,-0.24,-0.01,0.02,0.27,2.38,0.54,4.98,0.92,4.06,5.48,6.07
Tax %,33.33,21.05,8.33,-300.0,50.0,29.63,1.26,12.96,0.6,25.0,8.87,14.42,
Net Profit,-0.1,-0.15,-0.21,-0.04,0.01,0.18,2.34,0.47,4.95,0.69,3.69,4.68,5.20
EPS in Rs,-0.22,-0.33,-0.47,-0.09,0.02,0.4,5.2,1.04,10.99,1.53,8.2,10.4,11.54
