,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,36,39,37,38,38,38,38,55,55,55,56,55,55
Reserves,677,998,1238,1259,1348,1545,1779,1659,1837,2124,2527,2393,2670
Borrowings,222,363,495,505,250,387,310,38,145,128,123,102,86
Other Liabilities,401,384,375,473,547,559,606,746,650,686,677,637,740
Total Liabilities,1336,1783,2145,2274,2183,2528,2733,2498,2687,2994,3383,3187,3550
Fixed Assets,529,619,813,730,630,671,829,588,751,698,725,736,702
CWIP,18,24,2,12,36,138,32,0,2,7,3,6,10
Investments,58,215,186,82,12,79,129,191,33,571,840,563,964
Other Assets,730,925,1144,1451,1505,1641,1743,1719,1901,1719,1816,1882,1874
Total Assets,1336,1783,2145,2274,2183,2528,2733,2498,2687,2994,3383,3187,3550
