,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,32.63,48.04,36.56,32.18,24.5,14.7,30.18,5.85,9.88,6.88,22.24,25.32,27.60
Expenses,32.4,46.4,34.61,30.48,24.98,13.85,30.36,5.43,6.23,6.45,18.33,24.84,27.68
Operating Profit,0.23,1.64,1.95,1.7,-0.48,0.85,-0.18,0.42,3.65,0.43,3.91,0.48,-0.08
OPM %,0.7,3.41,5.33,5.28,-1.96,5.78,-0.6,7.18,36.94,6.25,17.58,1.9,-0.29
Other Income,0.05,0.17,0.0,0.0,0.89,0.0,1.62,0.05,0.0,-0.13,0.0,-0.01,2.31
Interest,0.0,0.0,0.0,0.0,0.18,0.43,0.37,0.05,0.0,0.02,0.0,0.01,0.00
Depreciation,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.11,0.12
Profit before tax,0.27,1.8,1.95,1.7,0.23,0.42,1.07,0.42,3.65,0.28,3.87,0.35,2.11
Tax %,7.41,18.33,18.97,22.94,8.7,11.9,15.89,11.9,9.86,0.0,14.21,34.29,
Net Profit,0.25,1.48,1.57,1.31,0.21,0.37,0.89,0.37,3.29,0.28,3.31,0.24,1.64
EPS in Rs,0.51,3.04,3.22,2.69,0.43,0.76,1.83,0.76,6.75,0.57,6.79,0.49,3.38
