,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,212.0,227.0,200.0,212.0,224.0,239.0,253.0,295.0,304.0,380.0,449.0,486.0,483
Expenses,165.0,189.0,167.0,175.0,186.0,192.0,195.0,236.0,243.0,268.0,334.0,382.0,371
Operating Profit,48.0,39.0,33.0,37.0,38.0,48.0,58.0,59.0,61.0,113.0,115.0,105.0,111
OPM %,22.0,17.0,17.0,17.0,17.0,20.0,23.0,20.0,20.0,30.0,26.0,22.0,23
Other Income,1.0,139.0,4.0,3.0,3.0,6.0,5.0,7.0,7.0,4.0,8.0,13.0,8
Interest,26.0,20.0,17.0,20.0,19.0,16.0,14.0,12.0,12.0,9.0,8.0,8.0,7
Depreciation,20.0,13.0,14.0,13.0,13.0,13.0,15.0,16.0,19.0,20.0,21.0,23.0,23
Profit before tax,3.0,145.0,7.0,6.0,10.0,24.0,34.0,38.0,37.0,87.0,95.0,87.0,90
Tax %,7.0,27.0,-15.0,40.0,33.0,34.0,33.0,25.0,19.0,26.0,27.0,25.0,
Net Profit,3.0,106.0,8.0,4.0,7.0,16.0,23.0,29.0,30.0,65.0,69.0,65.0,67
EPS in Rs,1.99,77.83,5.52,2.87,4.8,11.93,16.56,20.97,22.19,47.63,50.52,47.57,49.51
