,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,1835,2462.0,3250.0,3221.0,3302.0,3494.0,3905.0,3642.0,3051.0,2544.0,4423.0,4478.0,3733
Expenses,1757,2370.0,3117.0,3081.0,3169.0,3362.0,3730.0,3460.0,2931.0,2480.0,4289.0,4327.0,3604
Operating Profit,79,92.0,133.0,140.0,133.0,132.0,175.0,183.0,120.0,65.0,134.0,151.0,129
OPM %,4,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,3.0,3.0,3
Other Income,-0,3.0,2.0,7.0,-1.0,7.0,3.0,1.0,-4.0,14.0,2.0,-11.0,-5
Interest,17,24.0,28.0,30.0,25.0,31.0,35.0,30.0,22.0,5.0,9.0,23.0,24
Depreciation,8,9.0,10.0,16.0,16.0,18.0,17.0,17.0,16.0,15.0,14.0,12.0,12
Profit before tax,53,62.0,97.0,101.0,91.0,90.0,127.0,137.0,78.0,59.0,113.0,105.0,88
Tax %,22,24.0,20.0,19.0,18.0,27.0,14.0,15.0,19.0,-8.0,17.0,21.0,
Net Profit,41,48.0,78.0,82.0,74.0,66.0,109.0,116.0,63.0,64.0,94.0,83.0,71
EPS in Rs,,29.84,48.71,51.2,46.43,41.31,68.18,71.8,39.61,39.94,58.62,51.63,44.49
