,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,2100.0,2145.0,2453.0,2476.0,2482.0,2602.0,2738.0,3091.0,2985.0,3462.0,4647.0,4397.0,4328
Expenses,1882.0,1785.0,2056.0,2264.0,2075.0,2039.0,2253.0,2487.0,2536.0,2472.0,3623.0,4105.0,3763
Operating Profit,218.0,359.0,397.0,212.0,407.0,563.0,484.0,604.0,448.0,990.0,1025.0,293.0,565
OPM %,10.0,17.0,16.0,9.0,16.0,22.0,18.0,20.0,15.0,29.0,22.0,7.0,13
Other Income,29.0,-63.0,-27.0,-2.0,62.0,24.0,25.0,14.0,30.0,72.0,458.0,121.0,160
Interest,75.0,51.0,66.0,70.0,45.0,15.0,10.0,12.0,11.0,7.0,14.0,27.0,33
Depreciation,76.0,54.0,62.0,59.0,51.0,55.0,61.0,70.0,74.0,78.0,83.0,89.0,108
Profit before tax,97.0,190.0,242.0,81.0,373.0,517.0,439.0,536.0,393.0,977.0,1385.0,297.0,583
Tax %,22.0,28.0,30.0,41.0,32.0,32.0,32.0,35.0,18.0,25.0,24.0,20.0,
Net Profit,75.0,136.0,170.0,48.0,254.0,352.0,299.0,350.0,324.0,728.0,1053.0,237.0,435
EPS in Rs,1.21,2.19,2.74,0.77,4.1,5.68,4.81,5.64,5.22,11.73,16.98,3.81,7.01
