,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,3.76,1.14,0.96,0.36,0.57,0.35,0.15,0.06,0.18,0.47,0.52,0.61,0.63
Expenses,2.83,1.73,1.06,0.39,0.39,0.33,0.23,0.2,0.52,6.24,0.66,0.69,0.66
Operating Profit,0.93,-0.59,-0.1,-0.03,0.18,0.02,-0.08,-0.14,-0.34,-5.77,-0.14,-0.08,-0.03
OPM %,24.73,-51.75,-10.42,-8.33,31.58,5.71,-53.33,-233.33,-188.89,-1227.66,-26.92,-13.11,-4.76
Other Income,-0.54,-0.01,0.0,0.01,0.15,0.02,0.09,-0.63,0.05,5.55,0.04,0.04,0.04
Interest,1.19,0.7,0.05,0.05,0.06,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.00
Depreciation,0.65,0.65,0.71,0.52,0.34,0.33,0.33,0.24,0.06,0.06,0.06,0.06,0.06
Profit before tax,-1.45,-1.95,-0.86,-0.59,-0.07,-0.3,-0.33,-1.02,-0.36,-0.29,-0.17,-0.11,-0.05
Tax %,-2.76,-1.54,0.0,3.39,28.57,10.0,12.12,1.96,-5.56,-6.9,-5.88,-9.09,
Net Profit,-1.49,-1.98,-0.86,-0.57,-0.05,-0.27,-0.3,-1.01,-0.39,-0.31,-0.19,-0.12,-0.07
EPS in Rs,-0.99,-1.31,-0.57,-0.38,-0.03,-0.18,-0.2,-0.67,-0.26,-0.21,-0.13,-0.08,-0.04
