,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,43.0,50.0,57.0,64.0,74.0,76.0,75.0,69.0,52.0,19.0,26.0,36.0,37
Expenses,46.0,35.0,39.0,43.0,60.0,64.0,64.0,66.0,56.0,39.0,36.0,38.0,39
Operating Profit,-3.0,15.0,18.0,21.0,14.0,12.0,11.0,3.0,-4.0,-20.0,-10.0,-1.0,-1
OPM %,-6.0,29.0,32.0,32.0,19.0,16.0,14.0,4.0,-8.0,-101.0,-39.0,-4.0,-3
Other Income,3.0,-1.0,0.0,2.0,-52.0,3.0,3.0,3.0,-24.0,2.0,5.0,5.0,0
Interest,6.0,6.0,5.0,3.0,7.0,11.0,10.0,9.0,11.0,12.0,16.0,19.0,20
Depreciation,12.0,12.0,12.0,14.0,14.0,12.0,11.0,11.0,13.0,10.0,9.0,9.0,9
Profit before tax,-17.0,-5.0,1.0,6.0,-58.0,-8.0,-8.0,-14.0,-51.0,-39.0,-31.0,-24.0,-29
Tax %,12.0,-49.0,174.0,65.0,-64.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,
Net Profit,-11.0,-7.0,-2.0,0.0,-85.0,-8.0,-8.0,-14.0,-51.0,-39.0,-31.0,-24.0,-29
EPS in Rs,-2.1,-0.91,-0.29,0.02,-13.02,-0.39,-0.74,-1.26,-4.04,-3.21,-2.54,-2.12,-2.57
