,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,52.0,96.0,145.0,200.0,188.0,248.0,264.0,323.0,260.0,246.0,380.0,335.0,275
Expenses,54.0,90.0,112.0,172.0,155.0,171.0,223.0,288.0,234.0,223.0,349.0,319.0,275
Operating Profit,-2.0,6.0,33.0,27.0,32.0,78.0,42.0,34.0,26.0,24.0,32.0,15.0,-0
OPM %,-3.0,6.0,23.0,14.0,17.0,31.0,16.0,11.0,10.0,10.0,8.0,5.0,-0
Other Income,0.0,0.0,-2.0,3.0,1.0,9.0,7.0,5.0,1.0,1.0,1.0,0.0,0
Interest,2.0,2.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,3
Depreciation,1.0,1.0,1.0,4.0,4.0,5.0,5.0,6.0,7.0,7.0,12.0,13.0,13
Profit before tax,-4.0,3.0,29.0,24.0,26.0,79.0,43.0,33.0,19.0,17.0,18.0,-0.0,-16
Tax %,8.0,-12.0,31.0,32.0,36.0,33.0,28.0,32.0,18.0,28.0,11.0,-88.0,
Net Profit,-4.0,4.0,20.0,16.0,17.0,53.0,31.0,23.0,16.0,12.0,16.0,-1.0,-16
EPS in Rs,-7.85,7.65,40.46,21.88,22.75,72.37,37.26,27.54,19.16,15.24,19.81,-1.17,-20.38
