,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,1.43,1.3,0.94,0.88,0.76,0.79,0.77,0.74,0.76,1.08,0.18,0.00,0.0
Expenses,0.3,0.3,0.51,0.55,0.59,0.6,0.51,0.61,0.69,0.55,0.14,0.15,0.15
Operating Profit,1.13,1.0,0.43,0.33,0.17,0.19,0.26,0.13,0.07,0.53,0.04,-0.15,-0.15
OPM %,79.02,76.92,45.74,37.5,22.37,24.05,33.77,17.57,9.21,49.07,22.22,,
Other Income,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0
Interest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.00,0.0
Depreciation,0.02,0.02,0.02,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0
Profit before tax,1.11,0.98,0.41,0.32,0.16,0.19,0.26,0.13,0.07,0.53,-0.82,-0.15,-0.15
Tax %,20.72,32.65,68.29,40.62,25.0,31.58,34.62,23.08,14.29,26.42,9.76,53.33,
Net Profit,0.88,0.66,0.13,0.19,0.12,0.13,0.17,0.1,0.06,0.39,-0.75,-0.07,-0.07
EPS in Rs,0.65,0.49,0.1,0.14,0.09,0.1,0.13,0.07,0.04,0.29,-0.56,-0.05,-0.05
