,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,162.0,173.0,179.0,181.0,182.0,187.0,201.0,213.0,229.0,240.0,256.0,268.0,281.0
Expenses,79.0,84.0,93.0,91.0,97.0,108.0,142.0,154.0,164.0,170.0,189.0,192.0,200.0
Operating Profit,83.0,89.0,86.0,90.0,84.0,80.0,58.0,60.0,65.0,70.0,67.0,76.0,81.0
OPM %,51.0,51.0,48.0,50.0,46.0,43.0,29.0,28.0,28.0,29.0,26.0,28.0,29.0
Other Income,21.0,24.0,6.0,30.0,31.0,22.0,25.0,-3.0,37.0,47.0,26.0,54.0,32.0
Interest,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Depreciation,4.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,5.0,6.0,6.0,4.0,5.0
Profit before tax,98.0,108.0,88.0,115.0,112.0,97.0,79.0,52.0,96.0,110.0,86.0,124.0,107.0
Tax %,24.0,24.0,38.0,21.0,24.0,24.0,24.0,7.0,23.0,26.0,22.0,23.0,22.0
Net Profit,74.0,82.0,54.0,91.0,85.0,74.0,60.0,49.0,74.0,82.0,68.0,95.0,83.0
EPS in Rs,12.8,14.0,8.93,14.92,13.93,12.16,9.77,7.99,12.12,13.33,11.03,15.56,13.54
