,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.01,0.02,0.08,0.11,0.12,0.24,2.14,2.07,1.84,0.00,0.00,1.52,0.0
Expenses,0.01,0.02,0.03,0.16,0.19,0.3,2.05,2.15,1.97,0.23,0.31,1.66,0.33
Operating Profit,0.00,0.00,0.05,-0.05,-0.07,-0.06,0.09,-0.08,-0.13,-0.23,-0.31,-0.14,-0.33
OPM %,0.00,0.00,62.5,-45.45,-58.33,-25.0,4.21,-3.86,-7.07,,,-9.21,
Other Income,0.00,0.00,0.0,0.11,0.12,0.12,0.26,0.33,0.31,0.30,0.41,0.17,0.15
Interest,0.00,0.00,0.01,0.01,0.01,0.0,0.0,0.01,0.0,0.00,0.00,0.0,0.0
Depreciation,0.00,0.00,0.03,0.03,0.02,0.01,0.01,0.01,0.01,0.00,0.00,0.01,0.01
Profit before tax,0.00,0.00,0.01,0.02,0.02,0.05,0.34,0.23,0.17,0.07,0.10,0.02,-0.19
Tax %,,,100.0,50.0,50.0,40.0,26.47,26.09,23.53,28.57,20.00,0.0,
Net Profit,0.00,0.00,0.0,0.01,0.01,0.02,0.25,0.17,0.14,0.05,0.07,0.01,-0.19
EPS in Rs,0.00,0.00,0.0,0.03,0.03,0.06,0.75,0.51,0.42,0.15,0.21,0.03,-0.5700000000000001
