,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,56.72,39.9,33.14,26.66,12.48,6.2,29.17,55.11,50.88,40.44,66.95,80.6,75.82
Expenses,48.31,35.24,30.89,25.16,12.71,8.59,26.45,47.77,43.44,34.05,60.35,76.61,70.01
Operating Profit,8.41,4.66,2.25,1.5,-0.23,-2.39,2.72,7.34,7.44,6.39,6.6,3.99,5.81
OPM %,14.83,11.68,6.79,5.63,-1.84,-38.55,9.32,13.32,14.62,15.8,9.86,4.95,7.66
Other Income,-0.44,2.54,0.12,2.28,0.89,0.36,0.15,-1.14,0.12,0.18,0.91,0.61,0.00
Interest,2.38,1.01,1.01,0.18,0.99,0.82,0.94,1.08,0.62,0.62,0.62,0.94,0.50
Depreciation,0.7,0.73,0.8,1.04,1.21,1.33,1.16,1.22,1.35,1.56,1.53,1.62,1.57
Profit before tax,4.89,5.46,0.56,2.56,-1.54,-4.18,0.77,3.9,5.59,4.39,5.36,2.04,3.74
Tax %,33.74,-0.55,55.36,58.59,27.27,11.48,42.86,46.67,18.25,18.45,29.85,19.12,
Net Profit,3.24,5.49,0.25,1.06,-1.12,-3.7,0.43,2.08,4.57,3.58,3.76,1.64,2.92
EPS in Rs,2.96,5.02,0.23,0.97,-1.02,-3.38,0.39,1.9,4.18,3.27,3.44,1.5,2.66
