,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,924.0,1094.0,1209.0,1223.0,1262.0,1240.0,1292.0,1351.0,1290.0,787.0,1190.0,1499.0,1355
Expenses,792.0,946.0,1031.0,1085.0,1101.0,1107.0,1181.0,1231.0,1145.0,711.0,1071.0,1301.0,1196
Operating Profit,132.0,148.0,178.0,138.0,161.0,134.0,111.0,120.0,144.0,76.0,119.0,198.0,159
OPM %,14.0,13.0,15.0,11.0,13.0,11.0,9.0,9.0,11.0,10.0,10.0,13.0,12
Other Income,4.0,8.0,4.0,17.0,11.0,12.0,17.0,11.0,13.0,20.0,20.0,15.0,16
Interest,75.0,82.0,81.0,81.0,70.0,63.0,59.0,56.0,49.0,33.0,25.0,32.0,31
Depreciation,43.0,52.0,52.0,59.0,58.0,58.0,58.0,55.0,51.0,46.0,42.0,41.0,42
Profit before tax,17.0,21.0,48.0,14.0,44.0,25.0,11.0,20.0,58.0,16.0,72.0,140.0,102
Tax %,14.0,43.0,45.0,44.0,38.0,25.0,27.0,-24.0,7.0,15.0,35.0,21.0,
Net Profit,15.0,12.0,27.0,8.0,27.0,19.0,8.0,24.0,53.0,14.0,47.0,111.0,76
EPS in Rs,5.04,4.09,8.56,2.44,8.02,5.55,2.32,7.06,15.61,4.07,13.67,32.55,22.10
