,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,471.0,473.0,467.0,772.0,1080.0,1923.0,2751.0,2450.0,2358.0,3626.0,4298.0,4178.0,5240
Expenses,309.0,259.0,326.0,516.0,647.0,915.0,1357.0,1543.0,1546.0,1610.0,2178.0,2301.0,2567
Operating Profit,162.0,213.0,141.0,256.0,432.0,1008.0,1394.0,907.0,812.0,2016.0,2120.0,1877.0,2673
OPM %,34.0,45.0,30.0,33.0,40.0,52.0,51.0,37.0,34.0,56.0,49.0,45.0,51
Other Income,7.0,-21.0,-54.0,1.0,1.0,-27.0,1.0,12.0,8.0,-80.0,18.0,19.0,55
Interest,4.0,5.0,3.0,31.0,174.0,442.0,528.0,517.0,494.0,430.0,475.0,596.0,816
Depreciation,13.0,26.0,24.0,31.0,35.0,33.0,37.0,24.0,40.0,48.0,48.0,58.0,64
Profit before tax,153.0,162.0,59.0,196.0,225.0,506.0,829.0,378.0,285.0,1458.0,1616.0,1242.0,1848
Tax %,32.0,32.0,30.0,27.0,27.0,28.0,25.0,25.0,24.0,18.0,19.0,25.0,
Net Profit,104.0,110.0,42.0,145.0,172.0,371.0,632.0,298.0,190.0,1265.0,1312.0,935.0,1453
EPS in Rs,7.16,7.51,2.86,10.24,11.89,24.92,42.89,20.18,12.38,85.97,87.87,62.97,97.89
