,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,31.0,39.0,50.0,31.0,54.0,107.0,87.0,139.0,161.0,191.0,257.0,351.0,389
Expenses,28.0,36.0,45.0,29.0,48.0,94.0,76.0,110.0,131.0,151.0,196.0,274.0,307
Operating Profit,3.0,4.0,5.0,3.0,6.0,13.0,11.0,29.0,30.0,39.0,61.0,77.0,82
OPM %,8.0,10.0,11.0,8.0,11.0,12.0,13.0,21.0,19.0,21.0,24.0,22.0,21
Other Income,-0.0,-0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,8.0,8
Interest,-0.0,-0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1
Depreciation,-0.0,-0.0,0.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,4.0,5.0,6
Profit before tax,3.0,4.0,6.0,3.0,5.0,12.0,11.0,25.0,27.0,38.0,60.0,79.0,82
Tax %,51.0,47.0,38.0,30.0,53.0,38.0,34.0,29.0,25.0,24.0,25.0,24.0,
Net Profit,1.0,2.0,4.0,2.0,3.0,8.0,7.0,18.0,20.0,29.0,45.0,60.0,63
EPS in Rs,6.45,10.35,18.85,9.9,12.7,38.4,7.99,19.84,6.89,7.34,11.51,15.22,15.97
