,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,98.66,79.02,28.84,26.48,25.0,25.29,29.01,31.03,37.54,25.18,40.13,46.78,47.54
Expenses,97.79,78.05,27.89,25.7,24.84,25.21,28.68,30.54,36.86,27.77,39.02,48.94,48.18
Operating Profit,0.87,0.97,0.95,0.78,0.16,0.08,0.33,0.49,0.68,-2.59,1.11,-2.16,-0.64
OPM %,0.88,1.23,3.29,2.95,0.64,0.32,1.14,1.58,1.81,-10.29,2.77,-4.62,-1.35
Other Income,0.03,0.05,0.13,0.08,0.19,0.44,0.41,0.32,0.29,0.62,0.31,0.35,0.34
Interest,0.44,0.43,0.41,0.41,0.38,0.31,0.23,0.25,0.29,0.39,0.4,0.72,0.68
Depreciation,0.29,0.32,0.33,0.16,0.19,0.19,0.19,0.21,0.24,0.18,0.28,0.36,0.41
Profit before tax,0.17,0.27,0.34,0.29,-0.22,0.02,0.32,0.35,0.44,-2.54,0.74,-2.89,-1.39
Tax %,23.53,29.63,29.41,72.41,-209.09,150.0,15.62,-25.71,36.36,0.39,-17.57,42.21,
Net Profit,0.13,0.19,0.24,0.09,-0.67,-0.01,0.27,0.43,0.28,-2.52,0.87,-1.67,-0.18
EPS in Rs,0.18,0.26,0.32,0.12,-0.9,-0.01,0.36,0.58,0.38,-3.4,1.17,-2.25,-0.25
