,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,31.5,22.68,23.16,18.01,19.24,19.53,18.72,6.8,1.74,1.43,1.37,1.15,1.67
Expenses,28.04,20.73,21.42,16.41,17.89,18.99,18.41,6.34,1.7,1.92,1.68,1.45,1.77
Operating Profit,3.46,1.95,1.74,1.6,1.35,0.54,0.31,0.46,0.04,-0.49,-0.31,-0.3,-0.10
OPM %,10.98,8.6,7.51,8.88,7.02,2.76,1.66,6.76,2.3,-34.27,-22.63,-26.09,-5.99
Other Income,0.0,0.0,0.0,0.0,-2.96,-2.3,0.0,0.0,0.0,0.01,0.03,0.02,-0.02
Interest,0.53,0.02,0.04,0.01,0.0,0.01,0.0,0.01,0.01,0.0,0.0,0.0,0.00
Depreciation,1.64,1.53,1.32,1.5,1.2,1.17,0.38,0.38,0.38,0.18,0.21,0.2,0.18
Profit before tax,1.29,0.4,0.38,0.09,-2.81,-2.94,-0.07,0.07,-0.35,-0.66,-0.49,-0.48,-0.30
Tax %,20.16,20.0,26.32,22.22,-0.36,0.0,-900.0,-800.0,2.86,3.03,8.16,8.33,
Net Profit,1.04,0.32,0.28,0.08,-2.83,-2.94,-0.7,0.63,-0.33,-0.64,-0.44,-0.43,-0.26
EPS in Rs,1.55,0.48,0.42,0.12,-4.22,-4.08,-0.97,0.87,-0.46,-0.89,-0.61,-0.6,-0.37
