,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.09,0.09,0.09,0.12,0.46,8.41,5.06,1.03,0.44,0.76,1.31,0.55,0.39
Expenses,0.08,0.08,0.06,0.07,0.17,7.74,4.83,0.94,0.46,0.7,1.73,0.55,0.40
Operating Profit,0.01,0.01,0.03,0.05,0.29,0.67,0.23,0.09,-0.02,0.06,-0.42,0.0,-0.01
OPM %,11.11,11.11,33.33,41.67,63.04,7.97,4.55,8.74,-4.55,7.89,-32.06,0.0,-2.56
Other Income,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.36,0.0,0.00
Interest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
Depreciation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.04
Profit before tax,0.02,0.01,0.03,0.05,0.29,0.67,0.23,0.11,-0.02,0.06,-0.06,-0.02,-0.05
Tax %,50.0,0.0,33.33,40.0,31.03,46.27,0.0,18.18,0.0,33.33,0.0,0.0,
Net Profit,0.01,0.01,0.02,0.03,0.2,0.35,0.23,0.08,-0.02,0.04,-0.07,-0.02,-0.02
EPS in Rs,0.01,0.01,0.03,0.04,0.26,0.46,0.27,0.09,-0.02,0.05,-0.08,-0.02,-0.02
