,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,571.0,728.0,676.0,812.0,1602.0,2267.0,2317.0,2239.0,2372.0,1730.0,2013.0,2517.0,2583
Expenses,471.0,561.0,509.0,623.0,1329.0,1932.0,1948.0,2055.0,1996.0,1489.0,1691.0,2036.0,2108
Operating Profit,101.0,167.0,167.0,189.0,273.0,335.0,369.0,184.0,375.0,241.0,323.0,481.0,475
OPM %,18.0,23.0,25.0,23.0,17.0,15.0,16.0,8.0,16.0,14.0,16.0,19.0,18
Other Income,72.0,5.0,14.0,-4.0,-4.0,27.0,34.0,55.0,58.0,116.0,163.0,106.0,101
Interest,6.0,2.0,8.0,11.0,25.0,32.0,86.0,40.0,85.0,91.0,105.0,126.0,137
Depreciation,23.0,27.0,39.0,66.0,98.0,106.0,100.0,101.0,247.0,264.0,271.0,290.0,316
Profit before tax,143.0,143.0,134.0,107.0,146.0,224.0,217.0,98.0,101.0,2.0,111.0,171.0,123
Tax %,29.0,36.0,35.0,25.0,38.0,35.0,39.0,39.0,232.0,667.0,39.0,33.0,
Net Profit,102.0,91.0,87.0,81.0,90.0,146.0,133.0,60.0,-134.0,-14.0,68.0,114.0,65
EPS in Rs,5.37,4.77,4.36,4.07,4.34,7.44,6.61,3.02,-6.59,-0.65,3.37,5.72,3.28
