,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,34.51,8.43,4.89,85.95,7.85,0.65,1.41,0.87,0.18,13.32,18.02,2.79,6.90
Expenses,32.02,7.81,5.35,88.66,8.87,1.55,1.52,0.74,0.79,11.25,14.74,2.43,6.34
Operating Profit,2.49,0.62,-0.46,-2.71,-1.02,-0.9,-0.11,0.13,-0.61,2.07,3.28,0.36,0.56
OPM %,7.22,7.35,-9.41,-3.15,-12.99,-138.46,-7.8,14.94,-338.89,15.54,18.2,12.9,8.12
Other Income,1.41,0.96,0.28,0.32,1.24,1.15,1.17,1.5,1.13,1.2,0.9,1.04,0.97
Interest,0.09,0.07,0.07,0.03,0.0,0.01,0.01,0.0,0.02,0.01,0.01,0.01,0.00
Depreciation,0.37,0.28,0.27,0.2,0.14,0.13,0.1,0.05,0.04,0.05,0.06,0.06,0.04
Profit before tax,3.44,1.23,-0.52,-2.62,0.08,0.11,0.95,1.58,0.46,3.21,4.11,1.33,1.49
Tax %,31.69,31.71,1.92,0.0,37.5,0.0,-8.42,11.39,0.0,13.08,27.49,23.31,
Net Profit,2.36,0.84,-0.51,-2.63,0.04,0.11,1.03,1.39,0.45,2.8,2.98,1.02,1.12
EPS in Rs,0.23,0.08,-0.05,-0.25,0.0,0.01,0.17,0.26,0.09,0.53,0.57,0.19,0.22
