,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,30.0,26.0,40.0,61.0,80.0,64.0,124.0,218.0,190.0,170.0,258.0,399.0,414
Expenses,28.0,26.0,38.0,58.0,77.0,62.0,118.0,210.0,179.0,158.0,248.0,372.0,375
Operating Profit,1.0,-0.0,2.0,3.0,3.0,2.0,6.0,8.0,11.0,12.0,10.0,27.0,39
OPM %,5.0,-1.0,6.0,4.0,4.0,4.0,5.0,4.0,6.0,7.0,4.0,7.0,9
Other Income,0.0,1.0,0.0,0.0,1.0,3.0,3.0,7.0,7.0,6.0,14.0,18.0,24
Interest,1.0,0.0,2.0,2.0,2.0,4.0,5.0,8.0,7.0,6.0,8.0,7.0,6
Depreciation,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0,3.0,4.0,4.0,5
Profit before tax,0.0,0.0,0.0,0.0,1.0,1.0,2.0,5.0,9.0,9.0,13.0,35.0,52
Tax %,-500.0,10.0,32.0,21.0,33.0,32.0,53.0,42.0,27.0,29.0,30.0,30.0,
Net Profit,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,6.0,6.0,9.0,24.0,37
EPS in Rs,0.02,0.07,0.07,0.09,0.26,0.26,0.2,0.55,1.24,1.2,1.72,4.67,7.04
