,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,55.0,27.0,12.0,3.0,3.0,101.0,197.0,156.0,212.0,265.0,253.0,290.0,234
Expenses,54.0,33.0,16.0,5.0,2.0,98.0,191.0,138.0,190.0,242.0,228.0,263.0,207
Operating Profit,1.0,-6.0,-4.0,-3.0,0.0,3.0,6.0,18.0,22.0,24.0,24.0,27.0,27
OPM %,2.0,-21.0,-36.0,-108.0,3.0,3.0,3.0,11.0,10.0,9.0,10.0,9.0,12
Other Income,2.0,2.0,5.0,-1.0,0.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,1
Interest,1.0,2.0,2.0,1.0,0.0,1.0,4.0,10.0,14.0,15.0,15.0,19.0,19
Depreciation,1.0,1.0,1.0,1.0,0.0,0.0,2.0,5.0,5.0,6.0,6.0,8.0,9
Profit before tax,1.0,-6.0,-2.0,-6.0,-0.0,3.0,3.0,3.0,5.0,5.0,4.0,1.0,1
Tax %,0.0,0.0,0.0,0.0,0.0,1.0,39.0,62.0,22.0,43.0,79.0,67.0,
Net Profit,1.0,-6.0,-2.0,-6.0,-0.0,3.0,2.0,1.0,4.0,3.0,1.0,0.0,1
EPS in Rs,0.95,-7.31,-1.91,-6.95,-0.41,1.16,0.61,0.36,1.3,0.95,0.32,0.09,0.27
