,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,1613.0,1527.0,1293.0,1329.0,1280.0,1202.0,1180.0,1225.0,1088.0,1044.0,1212.0,1530.0,1713
Expenses,1400.0,1310.0,1136.0,1153.0,1105.0,1027.0,1055.0,1084.0,947.0,858.0,960.0,1189.0,1312
Operating Profit,213.0,216.0,157.0,176.0,176.0,175.0,126.0,140.0,142.0,186.0,252.0,341.0,400
OPM %,13.0,14.0,12.0,13.0,14.0,15.0,11.0,11.0,13.0,18.0,21.0,22.0,23
Other Income,11.0,-19.0,14.0,17.0,29.0,12.0,8.0,69.0,9.0,8.0,5.0,22.0,37
Interest,72.0,90.0,80.0,87.0,83.0,90.0,75.0,74.0,78.0,60.0,38.0,14.0,12
Depreciation,49.0,57.0,62.0,72.0,62.0,53.0,53.0,48.0,53.0,52.0,49.0,49.0,51
Profit before tax,103.0,50.0,29.0,34.0,60.0,44.0,6.0,88.0,20.0,81.0,171.0,300.0,375
Tax %,41.0,41.0,51.0,49.0,37.0,75.0,-33.0,21.0,-360.0,29.0,18.0,21.0,
Net Profit,61.0,29.0,14.0,17.0,37.0,11.0,7.0,70.0,90.0,58.0,140.0,237.0,292
EPS in Rs,6.58,1.93,1.26,1.5,3.43,0.96,0.67,6.25,7.99,5.14,12.52,21.17,26.04
