,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,158.0,174.0,195.0,202.0,232.0,217.0,210.0,184.0,202.0,231.0,395.0,354.0,370
Expenses,171.0,157.0,171.0,184.0,194.0,184.0,184.0,181.0,166.0,181.0,299.0,287.0,310
Operating Profit,-13.0,17.0,24.0,18.0,38.0,33.0,25.0,2.0,36.0,49.0,96.0,67.0,60
OPM %,-8.0,10.0,12.0,9.0,16.0,15.0,12.0,1.0,18.0,21.0,24.0,19.0,16
Other Income,3.0,3.0,5.0,13.0,3.0,4.0,6.0,5.0,12.0,13.0,18.0,25.0,25
Interest,14.0,15.0,16.0,15.0,12.0,12.0,12.0,12.0,13.0,13.0,9.0,10.0,9
Depreciation,8.0,9.0,9.0,11.0,12.0,7.0,7.0,8.0,8.0,9.0,9.0,10.0,12
Profit before tax,-31.0,-4.0,4.0,5.0,17.0,18.0,11.0,-13.0,27.0,41.0,95.0,73.0,64
Tax %,-4.0,-56.0,32.0,-20.0,11.0,9.0,1.0,15.0,8.0,14.0,23.0,22.0,
Net Profit,-32.0,-6.0,3.0,6.0,16.0,16.0,11.0,-11.0,25.0,36.0,73.0,57.0,51
EPS in Rs,-4.03,-0.79,0.32,0.73,1.91,1.77,1.23,-1.17,2.7,3.88,7.92,6.18,5.57
