,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,4.08,0.49,4.18,0.15,-0.06,2.46,1.99,0.32,0.00,0.00,0.00,0.00,0.0
Expenses,3.8,1.46,1.56,0.35,0.25,0.38,2.23,0.14,0.25,0.14,0.14,0.18,0.21
Operating Profit,0.28,-0.97,2.62,-0.2,-0.31,2.08,-0.24,0.18,-0.25,-0.14,-0.14,-0.18,-0.21
OPM %,6.86,-197.96,62.68,-133.33,,84.55,-12.06,56.25,,,,,
Other Income,0.13,1.03,-0.71,0.16,0.05,0.05,0.04,0.06,0.27,0.03,0.04,0.03,0.02
Interest,1.01,0.61,0.43,0.26,0.25,0.26,0.2,0.22,0.17,0.21,0.22,0.22,0.22
Depreciation,0.26,0.25,0.2,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.04
Profit before tax,-0.86,-0.8,1.28,-0.35,-0.56,1.82,-0.45,-0.03,-0.20,-0.37,-0.37,-0.42,-0.45
Tax %,6.98,5.0,-29.69,-8.57,1.79,-0.55,6.67,33.33,5.00,2.70,2.70,2.38,
Net Profit,-0.8,-0.77,1.66,-0.37,-0.55,1.83,-0.41,-0.02,-0.19,-0.36,-0.36,-0.40,-0.44
EPS in Rs,-1.12,-1.08,2.32,-0.52,-0.77,2.56,-0.57,-0.03,-0.27,-0.50,-0.50,-0.56,-0.62
