,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,13815.0,14711.0,15885.0,17204.0,14873.0,10346.0,10270.0,10337.0,10357.0,10200.0,12622.0,16789.0,16771
Expenses,11514.0,13096.0,15200.0,15305.0,12777.0,8249.0,6926.0,8538.0,8411.0,8693.0,10317.0,12969.0,13113
Operating Profit,2301.0,1615.0,686.0,1900.0,2096.0,2097.0,3344.0,1799.0,1945.0,1506.0,2305.0,3820.0,3658
OPM %,17.0,11.0,4.0,11.0,14.0,20.0,33.0,17.0,19.0,15.0,18.0,23.0,22
Other Income,18.0,296.0,-154.0,183.0,210.0,293.0,262.0,785.0,6480.0,254.0,486.0,218.0,358
Interest,427.0,464.0,579.0,461.0,525.0,297.0,326.0,354.0,342.0,367.0,303.0,406.0,508
Depreciation,509.0,534.0,471.0,463.0,526.0,512.0,518.0,568.0,666.0,759.0,806.0,892.0,924
Profit before tax,1383.0,913.0,-519.0,1159.0,1255.0,1580.0,2763.0,1661.0,7416.0,634.0,1682.0,2740.0,2584
Tax %,25.0,33.0,-56.0,30.0,20.0,22.0,2.0,17.0,3.0,31.0,16.0,11.0,
Net Profit,1037.0,607.0,-811.0,802.0,1006.0,1234.0,2702.0,1387.0,7228.0,436.0,1405.0,2434.0,2199
EPS in Rs,32.87,15.71,-40.5,23.41,30.24,38.98,95.49,45.37,274.97,10.06,49.37,90.93,80.86
